derivat,vnumber,btnumber,at_id,prio_int,ia_genehmigungsstand,pep_bauphase,ksps,istufe,anlauf_sop_at,bo,quelle,av_fzg,pl,basistyp,puk_werk,hybrid,basisausfuehrung,antriebsart,motortyp,rueckgabe_soll,key
9b526c0080bb,524777f77d40,7a49ad90c657,8dc349e2b14d,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,e7cb213eab62,0a1a6904b336,620c655d09d4,4de01d76ccae,db3c522c53b7,756653dcabed,acaa9a9af97e,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,f998841971b1,9f090118f279,353cbf3935d5
df1c8a376ed9,2b782ffef32a,35101feae9d0,3ecec7eabeed,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,00e672016ac8,4de01d76ccae,8f890e25be6f,83575dc8dc80,70e6db82eba8,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,fb7d41d5f3ed,ca7f84638a61
df1c8a376ed9,b0cb6ef06de3,0faf4df360c9,6c88f92bfc55,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,4d2cfddd49c0,683d619c2b4f,00e672016ac8,4de01d76ccae,65adef776a3d,83575dc8dc80,70e6db82eba8,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,bfe90193ae17,ba696a8446ce
df1c8a376ed9,b54037f3e637,3a1abfd41802,5c4184364194,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,599c88d75f79,534f5144ebbb,620c655d09d4,4de01d76ccae,359813131ab6,83575dc8dc80,e537f82dd2b4,a1506fa41e74,7352775fc497,2dbf72b294d1,6ded4dc64807,db065f5d38ed,8874fb027620,910e149b0977
472e3ed8cc36,42e5a57a2620,bbd55c4bd55e,6b26c20af3c4,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,6deec34f4a26,8cbaaf4fe287,620c655d09d4,4de01d76ccae,86d9714c24c3,4e2a75df4e3e,693877706b96,541c5eb30195,7352775fc497,2dbf72b294d1,8f66477f646c,e39f20daadc9,60a13fcc92d8,ca8dc9029eee
df1c8a376ed9,09dde081a9c2,c645c98600c8,56495ed54896,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,4d2cfddd49c0,683d619c2b4f,620c655d09d4,4de01d76ccae,17fafa5a1277,83575dc8dc80,70e6db82eba8,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,93c7061938b3,ba696a8446ce
d13b415bb448,357af4cc4716,1db2dc621a24,56fdc87cf107,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,3661b7366dff,1112313512f6,1909f4707fbc,4de01d76ccae,5844d7c5f702,83575dc8dc80,b1e146a7b02f,d759b9c80402,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,aeebe635e385,d7cd703bfd5d
df1c8a376ed9,cfeb76951c43,5cad8d31ffb5,d086491ffc6b,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,599c88d75f79,534f5144ebbb,620c655d09d4,4de01d76ccae,359813131ab6,83575dc8dc80,e537f82dd2b4,a1506fa41e74,7352775fc497,2dbf72b294d1,6ded4dc64807,db065f5d38ed,e855ecae3ea2,910e149b0977
df1c8a376ed9,30c855014fea,e355a1e72789,9f7c95f0b875,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,446a1f0fbe24,87017439bad0,14870a394f99,4de01d76ccae,81c3383a14b7,83575dc8dc80,70e6db82eba8,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,ff7dbac40053,ca7f84638a61
59a51948daa0,362e8978a29f,dcde80a5074c,7345c7a122f0,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,d17e689460d7,87017439bad0,0afc5258c3fa,4de01d76ccae,6af946c75e31,756653dcabed,f47e26cf98c5,ca12f7e0bc26,97fcfadd6aae,2dbf72b294d1,8f66477f646c,d73c212b172c,33914f2b0126,06a8dad6d526
df1c8a376ed9,66b794ea5107,855d320f420d,3f5d65b3d67b,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,620c655d09d4,4de01d76ccae,9531b7c691cb,83575dc8dc80,170f1e0e2c65,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,7cfd31a06791,8874fb027620,ca7f84638a61
df1c8a376ed9,3883363a9904,e0cf1507b947,7f7200a0939b,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,00e672016ac8,4de01d76ccae,ec876a17e860,83575dc8dc80,170f1e0e2c65,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,7cfd31a06791,fedfd4b3ebf5,ca7f84638a61
df1c8a376ed9,e4055b853c6a,3d81c99a5a95,6932d1b78eda,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,00e672016ac8,4de01d76ccae,c6450caabc75,83575dc8dc80,170f1e0e2c65,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,7cfd31a06791,2a5f7c5cabb4,ca7f84638a61
df1c8a376ed9,454e987c0217,18a1468c4bdc,4d9e11d63164,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,c4e12dc867d3,87017439bad0,14870a394f99,4de01d76ccae,54a9316f89dd,83575dc8dc80,70e6db82eba8,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,b4ae2c0ed561,ca7f84638a61
df1c8a376ed9,51aa7914a852,41a5cc6a783d,ae89c97b86e2,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,446a1f0fbe24,87017439bad0,547d1fbc079e,4de01d76ccae,31d4aa3e1add,83575dc8dc80,170f1e0e2c65,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,7cfd31a06791,3801df6f99aa,ca7f84638a61
9b526c0080bb,d75ba8e379bb,12be0f6b3cb6,baeb7baab706,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,5f677d5a3c09,0a1a6904b336,620c655d09d4,4de01d76ccae,eb30160b7bd8,756653dcabed,acaa9a9af97e,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,f998841971b1,9f090118f279,353cbf3935d5
df1c8a376ed9,cfbd63dc7323,81047d3c319b,104d1274f8f1,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,4bf29dd69ad1,4de01d76ccae,ec876a17e860,83575dc8dc80,70e6db82eba8,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,2f7f8754c932,ca7f84638a61
d13b415bb448,f3b679d46527,048ab65d92ff,4ef43384464b,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,8eb4dd9aa79c,7240f5e492e5,00e672016ac8,4de01d76ccae,60a2b4ba7c40,83575dc8dc80,b1e146a7b02f,d759b9c80402,7352775fc497,2dbf72b294d1,8f66477f646c,e36764d55ec2,c8abd7a9e8fe,b3d5b787845c
9b526c0080bb,1b08d4145246,c3c832845876,19a6c7dd47a9,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,9b59abd241de,683d619c2b4f,91906b4260da,4de01d76ccae,7248ffe53e08,756653dcabed,fbbea71d86a6,ca12f7e0bc26,7352775fc497,2dbf72b294d1,8f66477f646c,7eb3cba35fb8,acfae69ab4fc,b5e645a59108
8f299afacdd0,c7607b28feb8,f063c0c5969a,790e3f6f99a1,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,9bdf4c3fb3df,64c4469b307a,7f2cae55fcfa,4de01d76ccae,64f54858f14d,756653dcabed,6dcf48ca8726,e2cf8569465e,97fcfadd6aae,7c572aeb3f13,8f66477f646c,c4beb57777ef,e8b0e9378e85,c6f49f9050da
f6f8e7019289,d73439e6822f,72abe01aa18c,6b33a9692e4b,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,a66669b51838,0a1a6904b336,547d1fbc079e,4de01d76ccae,bc2b799892bb,756653dcabed,5851171efdb9,ca12f7e0bc26,7352775fc497,2dbf72b294d1,8f66477f646c,7d31b998635f,f6493bbd1372,650ed51ad0b6
f6f8e7019289,d2690803ac56,d0e5290e4551,caa3c5d9d431,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,a66669b51838,0a1a6904b336,547d1fbc079e,4de01d76ccae,7c28dfbddca2,756653dcabed,1a40072b5274,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,ab04da539770,8a792c010260,650ed51ad0b6
df1c8a376ed9,ed623a46a17d,8dc974c5ed19,0986d8faf7d7,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,42992f3ba475,534f5144ebbb,547d1fbc079e,4de01d76ccae,cc9e76fafbf6,83575dc8dc80,dd782d1d68a5,a1506fa41e74,7352775fc497,7c572aeb3f13,6ded4dc64807,db065f5d38ed,e3879c9c91e7,910e149b0977
8f299afacdd0,6ad2c1e27f3e,00e72a3a2702,8dc50bb1f54f,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,9bdf4c3fb3df,64c4469b307a,547d1fbc079e,4de01d76ccae,eeeddce0b321,756653dcabed,6dcf48ca8726,e2cf8569465e,97fcfadd6aae,7c572aeb3f13,8f66477f646c,c4beb57777ef,cb1acdd02326,c6f49f9050da
8f299afacdd0,544012452b8b,1a3f49b67fd5,79ebeaf1e3c3,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,6bf0d2cd4721,8cbaaf4fe287,1909f4707fbc,4de01d76ccae,57def4ea91d0,756653dcabed,a75db31aa225,e2cf8569465e,ad21b6c84713,2dbf72b294d1,8f66477f646c,f5e1eb89abb8,33b5532265cd,7778802fc174
8f299afacdd0,716a739557d4,d0d3c135fbb7,95f420d586c8,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,1e554e32f8bc,64c4469b307a,1909f4707fbc,4de01d76ccae,327812657daa,756653dcabed,61f50c1e77f9,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,c4beb57777ef,353cfb473fa0,c6f49f9050da
d13b415bb448,cf9f034c15ef,9e123c287136,9d7e69c3b2aa,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,67a9b15450c7,683d619c2b4f,4bf29dd69ad1,4de01d76ccae,aeb5bfba7611,83575dc8dc80,9c5fab9761d3,d759b9c80402,7352775fc497,2dbf72b294d1,8f66477f646c,674095f77b9f,2f7f8754c932,a29007181baf
d13b415bb448,9931f9f37cde,f7e9e1071bd8,92f4d5fe5313,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,07ff7f0e77bd,683d619c2b4f,547d1fbc079e,4de01d76ccae,64c06dd43530,83575dc8dc80,b7cde60db9ab,d759b9c80402,7352775fc497,7c572aeb3f13,8f66477f646c,674095f77b9f,78447b031b67,a29007181baf
d13b415bb448,ffa092f5da47,c4e6707f9e02,daceddc86b9f,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,67a9b15450c7,683d619c2b4f,547d1fbc079e,4de01d76ccae,8065fd3dab8c,83575dc8dc80,e11f93d9b722,d759b9c80402,7352775fc497,7c572aeb3f13,8f66477f646c,e36764d55ec2,006bf024f657,a29007181baf
df1c8a376ed9,7b2a1ea52dea,2cecd3f55984,37c20838ac10,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,c1cd762a2e7f,0a1a6904b336,620c655d09d4,4de01d76ccae,a47d50ce79eb,83575dc8dc80,0ca60172fc37,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,674095f77b9f,142f792a662b,aa5de739da5c
38462567dddb,0bb076369757,f11e8a601206,678590817ca3,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,33eb8cdffbe4,3f33e3112315,00e672016ac8,4de01d76ccae,8b77ee78eed5,756653dcabed,30c4673812cb,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,36ff19562bda,6e47bc5269c5,b1339d49c110
df1c8a376ed9,9fafbba8012e,77c50f1e8629,2f53ff42c7b4,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,620c655d09d4,4de01d76ccae,8f890e25be6f,83575dc8dc80,170f1e0e2c65,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,7cfd31a06791,93c7061938b3,ca7f84638a61
df1c8a376ed9,bfd10aa9972a,ed156a586877,38352ad82864,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,dcc3d098836a,0a1a6904b336,620c655d09d4,4de01d76ccae,412a4f4478e5,83575dc8dc80,0ca60172fc37,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,674095f77b9f,93c7061938b3,aa5de739da5c
f6f8e7019289,8f540bd0b8b7,5e30e6a64efb,2510ca2119f2,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,58e10f881385,0a1a6904b336,620c655d09d4,4de01d76ccae,d0ee98f955e2,756653dcabed,1a40072b5274,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,ab04da539770,93c7061938b3,650ed51ad0b6
df1c8a376ed9,90e9b83c36dc,f60f57ef1e87,0fece1f3cce2,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,c1cd762a2e7f,0a1a6904b336,00e672016ac8,4de01d76ccae,74c2747d2b9b,83575dc8dc80,0ca60172fc37,a1506fa41e74,7352775fc497,2dbf72b294d1,8f66477f646c,674095f77b9f,83c03dc1b3c5,aa5de739da5c
f6f8e7019289,ebe27f375670,572ba0b51378,6807666b5ca6,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,58e10f881385,0a1a6904b336,620c655d09d4,4de01d76ccae,8f890e25be6f,756653dcabed,9fb8a8bc7f93,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,d73c212b172c,93c7061938b3,650ed51ad0b6
f6f8e7019289,a853029fb184,06cdf9e3b58f,5d069cfd49df,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,58e10f881385,0a1a6904b336,620c655d09d4,4de01d76ccae,c6450caabc75,756653dcabed,9fb8a8bc7f93,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,d73c212b172c,93c7061938b3,650ed51ad0b6
f6f8e7019289,2ee04c11448e,16121104fd67,e6d549cb5961,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,a66669b51838,0a1a6904b336,620c655d09d4,4de01d76ccae,c0256fcc0024,756653dcabed,227f1157a490,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,6ded4dc64807,ab04da539770,93c7061938b3,650ed51ad0b6
f6f8e7019289,0682f3abc17b,e01f3eb6f881,b7aa27b97b19,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,a66669b51838,0a1a6904b336,620c655d09d4,4de01d76ccae,ab536490d817,756653dcabed,9fb8a8bc7f93,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,d73c212b172c,93c7061938b3,650ed51ad0b6
f6f8e7019289,8ee42ba0ffa0,950f0e99e39e,d904029f325f,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,58e10f881385,0a1a6904b336,620c655d09d4,4de01d76ccae,d32b7f1f897d,756653dcabed,9fb8a8bc7f93,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,d73c212b172c,bab6e157f78d,650ed51ad0b6
f6f8e7019289,3a980c03dd79,2ed84ddfa513,88e5386d18f5,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,a66669b51838,0a1a6904b336,620c655d09d4,4de01d76ccae,56c511d500d4,756653dcabed,9fb8a8bc7f93,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,d73c212b172c,93c7061938b3,650ed51ad0b6
f6f8e7019289,1954069d86bd,2bec569aa632,19db87a7f31f,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,5f677d5a3c09,0a1a6904b336,620c655d09d4,4de01d76ccae,3012413ae5c8,756653dcabed,1a40072b5274,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,ab04da539770,93c7061938b3,650ed51ad0b6
f6f8e7019289,e46d64927f0f,e7f387f36622,3fb0062eced4,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,58e10f881385,0a1a6904b336,620c655d09d4,4de01d76ccae,c232213f1766,756653dcabed,1a40072b5274,ca12f7e0bc26,97fcfadd6aae,7c572aeb3f13,8f66477f646c,ab04da539770,"8,4333E+11",650ed51ad0b6
d13b415bb448,a69ff0c64057,34c2ebc494f5,f2f5b58db34e,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,7ddf004d0937,683d619c2b4f,0afc5258c3fa,4de01d76ccae,c5e2200a8999,83575dc8dc80,176242d26be4,d759b9c80402,7352775fc497,2dbf72b294d1,6ded4dc64807,db065f5d38ed,9826f87e8278,a29007181baf
df1c8a376ed9,39c2f55cfeb6,9dacda9d863d,fe868bf31128,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,00e672016ac8,4de01d76ccae,bc2b799892bb,83575dc8dc80,a89ee4e5ed3e,a1506fa41e74,7352775fc497,7c572aeb3f13,8f66477f646c,7cfd31a06791,9b10ade4652e,ca7f84638a61
df1c8a376ed9,d774bb94fd8c,aa4ddaf7fabf,6485177aea37,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,25541ced5c2e,534f5144ebbb,91906b4260da,4de01d76ccae,ec876a17e860,83575dc8dc80,dd782d1d68a5,a1506fa41e74,7352775fc497,7c572aeb3f13,6ded4dc64807,db065f5d38ed,5284748b64ef,910e149b0977
0a3734d6db15,9de349cbeea6,289cd04492aa,29b9f23717fb,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,7abf019eef68,534f5144ebbb,620c655d09d4,4de01d76ccae,a36a041a7997,83575dc8dc80,f22f57513a7d,995cffb65bc1,7352775fc497,2dbf72b294d1,6ded4dc64807,224d4a139131,affc96b6bf8c,3c3348cc38b3
0a3734d6db15,26f002059073,5ed405c46b47,d9b83db003b8,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,7abf019eef68,534f5144ebbb,5cafcfc1e1a7,4de01d76ccae,f0c5280a4c1e,83575dc8dc80,f22f57513a7d,995cffb65bc1,7352775fc497,2dbf72b294d1,6ded4dc64807,224d4a139131,d34f4d7805ad,3c3348cc38b3
0a3734d6db15,01f186fccb75,6fd753939797,eb6e2c6770be,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,192a205482dd,2b0265602ca1,620c655d09d4,4de01d76ccae,23afbde1b6c7,83575dc8dc80,40676d12b9d5,995cffb65bc1,7352775fc497,2dbf72b294d1,6ded4dc64807,db065f5d38ed,142f792a662b,3142afcdfbd4
0a3734d6db15,5491c8523087,794f994f8235,0a8e92940b30,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,563766e851d0,534f5144ebbb,620c655d09d4,4de01d76ccae,7d25352945d8,83575dc8dc80,b74a6cbeddd2,995cffb65bc1,7352775fc497,2dbf72b294d1,6ded4dc64807,224d4a139131,142f792a662b,3c3348cc38b3
0a3734d6db15,cfb7e6a27cd0,6135a932730c,17dff5bf2230,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,7abf019eef68,534f5144ebbb,620c655d09d4,4de01d76ccae,19394b048b20,83575dc8dc80,f22f57513a7d,995cffb65bc1,7352775fc497,2dbf72b294d1,6ded4dc64807,224d4a139131,83c03dc1b3c5,3c3348cc38b3
0a3734d6db15,d01d1c452f23,ff8a7c0c59b2,4bf36a509e64,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,563766e851d0,534f5144ebbb,620c655d09d4,4de01d76ccae,b1f493ab21b0,83575dc8dc80,b74a6cbeddd2,995cffb65bc1,7352775fc497,2dbf72b294d1,6ded4dc64807,224d4a139131,1fcfb3d3ad5f,3c3348cc38b3
8f299afacdd0,3ecd98e3870d,966e8ed6e626,aace9f6a479b,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,795468d8d973,ab0c10beb5c7,0afc5258c3fa,4de01d76ccae,945f3f4a0282,756653dcabed,4b09d5f20bae,e2cf8569465e,57291f65f094,2dbf72b294d1,8f66477f646c,d6b9aa8c53a2,6d6555863b03,9e2b3de9a5c3
8f299afacdd0,b2a8f7669272,d21696df518b,0c5663bc496b,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,ff2f4ecd6643,64c4469b307a,00e672016ac8,4de01d76ccae,5c3145112119,756653dcabed,3cf4b3634553,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,36ff19562bda,b4ae2c0ed561,c6f49f9050da
84ecfe499d74,2cebdc1cf267,9beb1887e3c8,1467f5338b10,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,6cd0cb61d876,892e70c90b50,620c655d09d4,4de01d76ccae,52565e41589e,756653dcabed,70a7b9cc65e4,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,f998841971b1,b56e65895c3c,69e655ee45d3
38462567dddb,a82241b6816b,c9c1d8e12517,f91518809334,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,6cd0cb61d876,892e70c90b50,00e672016ac8,4de01d76ccae,2eb8c0a68234,756653dcabed,c2790a1dcce7,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,d73c212b172c,83c03dc1b3c5,6c2282386829
8f299afacdd0,cb2006fc71e5,a042862166cd,be57a82971cb,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,ff2f4ecd6643,64c4469b307a,00e672016ac8,4de01d76ccae,fd4354577db7,756653dcabed,3cf4b3634553,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,36ff19562bda,b560b90427da,c6f49f9050da
039bab4ee99e,6fc1d324fc82,58e441dd6f24,4acac38e6ade,404939ad27db,6382a318d580,d716ade3ab1c,48bb323e452d,22dbba06f3eb,d050c24b1683,1909f4707fbc,4de01d76ccae,728aabf2c32e,756653dcabed,c3c573135698,e2cf8569465e,97fcfadd6aae,2dbf72b294d1,8f66477f646c,c4beb57777ef,d29ac7bb6a46,0d8974657f35
8f299afacdd0,b7baa80f1929,80f6b0a878b7,bbbb9cf1f492,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,795468d8d973,ab0c10beb5c7,1909f4707fbc,4de01d76ccae,bb18a4863a73,756653dcabed,4b09d5f20bae,e2cf8569465e,57291f65f094,2dbf72b294d1,8f66477f646c,d6b9aa8c53a2,1c6e2fece553,9e2b3de9a5c3
df1c8a376ed9,36527ee520d5,58554f4bdc28,d611d51e2a20,56f8f910cb81,6382a318d580,d716ade3ab1c,48bb323e452d,28a30641291f,87017439bad0,620c655d09d4,4de01d76ccae,ec876a17e860,83575dc8dc80,a89ee4e5ed3e,a1506fa41e74,7352775fc497,7c572aeb3f13,8f66477f646c,7cfd31a06791,672416893b76,ca7f84638a61
